site.id	R-G_diff	R-G_lwr	R-G_upr	R-G_p_value_adjusted	RG-G_diff	RG-G_lwr	RG-G_upr	RG-G_p_value_adjusted	RG-R_diff	RG-R_lwr	RG-R_upr	RG-R_p_value_adjusted	pop1	pop2	pst	rank	RU_13_R_VN96110_BL_ADL_M	RU_13_R_VN96113_BL_ADL_F	RU_13_R_VN96116_BL_ADL_M	RU_13_R_VN96117_BL_ADL_F	RU_13_R_VN96118_BL_ADL_F	RU_13_R_VN96122_BL_ADL_F	US_02_E_2171.28179_BL_ADL_U	US_02_E_2171.28186_BL_ADL_U	US_02_E_2171.28193_BL_ADL_U	US_02_E_3121.88807_BL_ADL_U	US_02_E_3121.88831_BL_ADL_U	US_02_E_3121.88841_BL_ADL_U	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	extra	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type	category	loci.id	Rr	Rr.var	G	G.var	RG	RG.var	type
chr01_116801383	-0.148972414212863	-0.265156055317102	-0.0327887731086249	0.0105434099642359	-0.0400147781092219	-0.151845415747718	0.0718158595292744	0.646681424104342	0.108957636103641	-0.0130595929424509	0.230974865149733	0.08589634856039	gutturalis	rustica.r	0.210628351935721	908	0.575	0.761904761904762	NA	NA	0.777777777777778	NA	0.74	0.696428571428571	0.769230769230769	0.711111111111111	0.813953488372093	0.904761904761905	chr01	116801384	116801383	+	1	NA	intron 	XM_040056028.1, intron 6 of 6)	mRNA-intron (XM_040056026.1, intron 6 of 7)	12050	XM_040056027.1	VPS26C	XM_040056026	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr01_116801383	0.688621080616154	0.0129890845651814	0.837593494829018	0.00613922296805023	0.797578716719796	0.0086555407156213	other
chr18_724985	-0.173507184469058	-0.290170778117793	-0.0568435908203229	0.00292326961252831	-0.0160876668280704	-0.132751260476805	0.100575926820665	0.937199489034563	0.157419517640987	0.0377251960809263	0.277113839201048	0.00836243146708004	gutturalis	rustica.r	0.210599684542189	909	0.615384615384615	0.647058823529412	0.391304347826087	0.644444444444444	0.681818181818182	0.720430107526882	0.73015873015873	0.655555555555556	0.741379310344828	0.828125	0.625	0.789473684210526	chr18	724986	724985	+	1	NA	intron 	XM_040081626.1, intron 7 of 7)	mRNA-intron (XM_040081624.1, intron 2 of 2)	43088	XM_040081624.1	STX8	XM_040081624	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr18_724985	0.568739720057184	0.0176751915050424	0.742246904526242	0.00551774259881233	0.726159237698171	0.00859027327914367	gutturalis dominant
chr24_6794735	-0.0913545371251606	-0.160906627855928	-0.0218024463943933	0.00844851077912001	-0.0466904389951125	-0.113968292289337	0.020587414299112	0.214568890995304	0.0446640981300481	-0.0280691424096722	0.117397338669768	0.294612814715477	gutturalis	rustica.r	0.210540265364885	910	0.716981132075472	0.848837209302326	0.792452830188679	0.797297297297297	0.71830985915493	0.717171717171717	0.826530612244898	0.802083333333333	0.698924731182796	0.727272727272727	0.693548387096774	0.736263736263736	chr24	6794736	6794735	+	1	NA	exon 	XM_040084959.1, exon 26 of 26)	mRNA-exon (XM_040084959.1, exon 26 of 26)	3540	XM_040085190.1	CLDN25	XM_040085190	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr24_6794735	0.763585481067314	0.00490609956914415	0.854940018192474	0.00183083107181042	0.808249579197362	0.00470387583499716	other
chr01_89198504_89200504	-0.0767539654804824	-0.137668886924581	-0.0158390440363836	0.0116071650979648	-0.0314969406410032	-0.0924118620851019	0.0294179808030956	0.414922411348678	0.0452570248394792	-0.0172403658811338	0.107754415560092	0.18893652309589	gutturalis	rustica.r	0.210489303314217	912	0.853510806515857	0.767561643835616	0.795996012554685	0.858394296450249	0.848730957662822	0.790072619340912	0.881387823761114	0.879587808771277	0.697745739710025	0.91272253582284	0.768520939912503	0.921794871794872	chr01	89199994	89199993	+	1	NA	intron 	XM_040055724.1, intron 3 of 4)	mRNA-intron (XM_040055724.1, intron 3 of 4)	8450	XM_040055724.1	TMEM182	XM_040055724	NA	NA	NA	NA	NA	mRNA	shore_intron 	chr01_89199993	0.787614769208083	0.003847341688887	0.864368734688565	0.00097799534017894	0.832871794047562	0.0039055689848371	other
chr02_154659398	-0.129363163023655	-0.243262451425158	-0.015463874622152	0.0239978081630642	-0.0593289281844058	-0.177844778377981	0.0591869220091696	0.434841476580627	0.0700342348392492	-0.0568294034936434	0.196897873172142	0.36624275140312	gutturalis	rustica.r	0.210408906702397	913	0.648648648648649	0.602150537634409	0.454545454545455	0.457446808510638	0.526315789473684	0.395833333333333	0.690721649484536	0.735042735042735	0.625	0.67479674796748	0.634782608695652	0.532786885245902	chr02	154659399	154659398	+	1	NA	Intergenic	NA	Intergenic	71360	XM_040080047.1	SNAP47	XM_040080030	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr02_154659398	0.550897075564227	0.0157799474211216	0.680260238587882	0.00869119113153872	0.620931310403476	0.0038297935976198	other
chr02_29349079	0.320726658086822	0.0696375051073853	0.571815811066259	0.0107111226054178	0.225647147440195	-0.0436599794058769	0.494954274286266	0.112298658713462	-0.0950795106466275	-0.370478360697314	0.180319339404059	0.667460704705995	gutturalis	rustica.r	0.210407434002939	914	0.4	0.853846153846154	0.241379310344828	0.0540540540540541	0.26890756302521	0.383233532934132	0.147826086956522	0.254716981132075	0.112068965517241	0.121428571428571	0.0714285714285714	0.569444444444444	chr02	29349080	29349079	+	1	NA	Intergenic	NA	Intergenic	-25682	XM_040067318.1	TPD52	XM_040067318	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr02_29349079	0.56553372349965	0.0616670744409434	0.244807065412828	0.0279704452536851	0.470454212853023	0.0583523523619038	other
chr24_4051148	0.0815108377533886	0.0135612879057686	0.149460387601009	0.0166342690153753	0.0270552041716335	-0.0408943456759865	0.0950047540192536	0.587447512422471	-0.0544556335817551	-0.122405183429375	0.0134939162658649	0.133547859193889	gutturalis	rustica.r	0.210243234144958	915	0.717647058823529	0.68361581920904	0.788819875776398	0.636363636363636	0.759398496240602	0.659090909090909	0.534090909090909	0.747572815533981	0.722543352601156	0.347107438016529	0.700534759358289	0.698717948717949	chr24	4051149	4051148	+	1	NA	exon 	XR_005703947.1, exon 3 of 3)	lnc_RNA-exon (XR_005703947.1, exon 3 of 3)	13058	XR_005703947.1	LOC120762645	XR_005703947	NA	NA	NA	NA	NA	lnc_RNA	opensea_exon 	chr24_4051148	0.697532258706516	0.00303750040093323	0.616021420953128	0.00567229131133167	0.643076625124761	0.00128491332979906	other
chr18_11830999	-0.0800720300571522	-0.157690520945863	-0.00245353916844182	0.0422111513203347	-0.0129487254823279	-0.0905672163710383	0.0646697654063824	0.909951810857804	0.0671233045748242	-0.0142836554508695	0.148530264600518	0.120646059592361	gutturalis	rustica.r	0.210207685049682	916	0.422764227642276	0.283333333333333	0.361344537815126	0.24468085106383	0.260869565217391	0.265734265734266	0.382716049382716	0.287234042553192	0.317647058823529	0.234567901234568	0.24	0.315068493150685	chr18	11831000	11830999	+	1	NA	exon 	XM_040081519.1, exon 3 of 3)	mRNA-exon (XM_040081519.1, exon 3 of 3)	1265	XM_040081522.1	MAFG	XM_040081522	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr18_11830999	0.312250425119191	0.00357067463604902	0.392322455176343	0.00297890321407771	0.379373729694015	0.00840221278604615	other
chr25_819136_820031	-0.0578167884336452	-0.0939357412337564	-0.0216978356335341	0.00139269342728876	-0.019482457004145	-0.0556014098042561	0.0166364957959662	0.386299470448763	0.0383343314295003	0.000452454146103648	0.0762162087128969	0.0469172672610012	gutturalis	rustica.r	0.210187598108284	917	0.786254598394343	0.808476786299025	0.786131758917902	0.825173947401566	0.80489257264205	0.825978908574134	0.773922809568498	0.808914117564187	0.636204263735038	0.78743122949874	0.778573701110068	0.796922162938298	chr25	819653	819652	+	1	NA	exon 	XM_040088294.1, exon 9 of 12)	mRNA-exon (XM_040088294.1, exon 9 of 12)	2433	XM_040088294.1	FAM189B	XM_040088294	NA	NA	NA	NA	NA	mRNA	island_exon 	chr25_819652	0.776208242068108	0.00188043931956084	0.834025030501753	0.000796883468153431	0.814542573497608	0.00052239393698894	gutturalis dominant
chr18_755227	-0.18074327775994	-0.347190581566534	-0.014295973953346	0.031352542372672	0.0247763522790915	-0.141670951527502	0.191223656085685	0.927567746803872	0.205519630039031	0.0309482250526104	0.380091035025452	0.0186801080566973	gutturalis	rustica.r	0.20995764124145	919	0.132352941176471	0.0303030303030303	0.3125	0.154929577464789	0.105263157894737	0.117647058823529	0.447368421052632	0.136986301369863	0.160493827160494	0.430379746835443	0.0447761194029851	0.345679012345679	chr18	755228	755227	+	1	NA	intron 	XM_040081626.1, intron 6 of 7)	mRNA-intron (XM_040081624.1, intron 1 of 2)	12846	XM_040081624.1	STX8	XM_040081624	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr18_755227	0.161344677262734	0.00680312209229496	0.342087955022674	0.0231728312862974	0.366864307301765	0.0364124246217301	gutturalis dominant
chr23_2778112	0.291336533693138	0.035005133209087	0.547667934177188	0.0235863553188416	-0.0897686617037276	-0.346100062187778	0.166562738780323	0.663462880469823	-0.381105195396865	-0.649947836288384	-0.112262554505346	0.00441491016926399	gutturalis	rustica.r	0.209655573524832	920	0.815950920245399	0.853932584269663	0.517241379310345	0.847222222222222	0.808823529411765	0.812121212121212	0.489795918367347	0.364285714285714	0.67948717948718	0.36551724137931	0	0.483606557377049	chr23	2778113	2778112	+	1	NA	intron 	XM_040085973.1, intron 10 of 60)	mRNA-intron (XM_040085973.1, intron 10 of 60)	122226	XM_040085974.1	LOC120763003	XM_040085974	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr23_2778112	0.739580775244038	0.0376270389922117	0.448244241550901	0.0600897515117797	0.358475579847173	0.0584500300401556	gutturalis dominant
chr05_49907226	-0.150126104952989	-0.275117633899751	-0.0251345760062266	0.0168951370315782	-0.0994789263154849	-0.224470455262247	0.0255126026312775	0.135407538518711	0.0506471786375041	-0.0611486434971333	0.162443000772142	0.499828369526472	gutturalis	rustica.r	0.209580474779061	921	0.43956043956044	0.328125	0.620689655172414	0.560606060606061	0.535714285714286	0.6	0.480769230769231	NA	0.625	NA	NA	NA	chr05	49907227	49907226	+	1	NA	Intergenic	NA	Intergenic	-56463	XR_005701214.1	LOC120753751	XM_040066435	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr05_49907226	0.503860636730797	0.0100267941630231	0.653986741683786	0.00775288040112294	0.554507815368301	0.00836547430423988	other
chr07_15420831_15422831	-0.0422834253432723	-0.081849525569025	-0.00271732511751967	0.0344828955014905	-0.00876408267819229	-0.048330182903945	0.0308020175475604	0.847170195680878	0.0335193426650801	-0.00797793333927638	0.0750166186694365	0.13049210279776	gutturalis	rustica.r	0.209512967987866	924	0.690357975689624	0.714032876308418	0.786430818027418	0.725287207400626	0.725214664579801	0.721355565327293	0.77396304196603	0.673780064599755	0.704675667566757	0.811448865847617	0.753867035594934	0.691544346227665	chr07	15422801	15422800	+	1	NA	exon 	XM_040070225.1, exon 3 of 4)	mRNA-exon (XM_040070225.1, exon 3 of 4)	11276	XM_040070226.1	WNT6	XM_040070225	NA	NA	NA	NA	NA	mRNA	shore_exon 	chr07_15422800	0.728564763804743	0.000911111215335551	0.770848189148015	0.00168197008551382	0.762084106469823	0.00106510383176733	other
chr03_2803280	-0.0730837972512379	-0.128465993928586	-0.0177016005738899	0.00804458615199488	-0.03827061612815	-0.093652812805498	0.017111580549198	0.217964081112815	0.0348131811230879	-0.0232721567832143	0.0928985190293901	0.312323172732104	gutturalis	rustica.r	0.20949169234035	925	0.111702127659574	0.0384615384615385	0.0521739130434783	0.0548780487804878	0.0810810810810811	0.0738636363636364	0.0760869565217391	0.157575757575758	NA	0.041958041958042	0.0714285714285714	0.141891891891892	chr03	2803281	2803280	+	1	NA	intron 	XR_005700322.1, intron 1 of 2)	lnc_RNA-intron (XR_005700321.1, intron 1 of 3)	15840	XR_005700326.1	LOC120751225	XR_005700322	NA	NA	NA	NA	NA	lnc_RNA	opensea_intron 	chr03_2803280	0.0688535271527587	0.00133247640728655	0.141937324403997	0.00355539437495879	0.103666708275847	0.00221450353286243	other
chr17_2675810	-0.0787603987566741	-0.148860939452677	-0.00865985806067097	0.0257974500234677	-0.0284717954450958	-0.101300997114906	0.044357406224714	0.595582210886027	0.0502886033115783	-0.0261973571638423	0.126774563786999	0.24595192553833	gutturalis	rustica.r	0.209436545308764	927	0.905882352941176	NA	0.674698795180723	NA	0.835164835164835	0.87378640776699	0.715596330275229	0.934782608695652	0.753424657534247	0.891304347826087	0.775	0.846560846560847	chr17	2675811	2675810	+	1	NA	intron 	XM_040083157.1, intron 2 of 33)	mRNA-intron (XM_040083155.1, intron 2 of 33)	-4330	XM_040083156.1	NOTCH1	XM_040083157	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr17_2675810	0.810635832459285	0.0048525505547719	0.889396231215959	0.00295563185281484	0.860924435770863	0.0025955038207031	other
chr10_20000622	0.0954855426556087	0.00372455243464531	0.187246532876572	0.0402073903168627	0.0985751823214686	0.00681419210050516	0.190336172542432	0.0334376770532923	0.00308963966585984	-0.0931500987947413	0.099329378126461	0.996498075418987	gutturalis	rustica.r	0.209348131072898	929	0.861702127659574	0.911504424778761	0.886178861788618	0.903614457831325	0.902777777777778	0.771929824561403	0.918918918918919	0.831932773109244	0.740740740740741	0.833333333333333	0.943181818181818	0.518518518518518	chr10	20000623	20000622	+	1	NA	exon 	XM_040077557.1, exon 14 of 22)	mRNA-exon (XM_040077557.1, exon 14 of 22)	-3827	XM_040077524.1	LOC120758847	XM_040077524	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr10_20000622	0.890753177930173	0.00368276559398711	0.795267635274564	0.0116012146837216	0.893842817596032	0.00375331400588415	rustica dominant
chr06_2451857_2453857	-0.112644198831126	-0.191490033572181	-0.0337983640900718	0.00412149245859705	-0.0283962962520715	-0.107242130993126	0.050449538488983	0.648246315806394	0.0842479025790548	0.0015536934612753	0.166942111696834	0.0452284480411055	gutturalis	rustica.r	0.209159812339382	930	0.500355161270654	0.533261494252874	0.468544415855463	0.62829825889011	0.572347234411197	0.612071504518873	0.711180615473109	0.612417913821409	0.600252561143619	0.633339084426041	0.581235527208847	0.624299630131468	chr06	2453186	2453185	+	1	NA	Intergenic	NA	Intergenic	-22999	XM_040071645.1	UNC5B	XM_040071646	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr06_2453185	0.529344538887209	0.00218247370714815	0.641988737718335	0.00982182068907584	0.613592441466263	0.00173709448650655	gutturalis dominant
chr07_36358233	-0.0765644705453583	-0.135705661580484	-0.0174232795102322	0.00935436679543544	0.0176465201379127	-0.0414946708972134	0.0767877111730388	0.741376617694429	0.094210990683271	0.0321831862343095	0.156238795132232	0.00234266527907956	gutturalis	rustica.r	0.209140458343094	931	0.923728813559322	0.9	0.736111111111111	0.867469879518072	0.855421686746988	0.833333333333333	0.858823529411765	0.9625	0.920454545454545	0.945945945945946	0.878504672897196	0.738317757009346	chr07	36358234	36358233	+	1	NA	intron 	XM_040068865.1, intron 18 of 19)	mRNA-intron (XM_040068856.1, intron 18 of 19)	45750	XM_040069824.1	GBX2	XM_040069824	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr07_36358233	0.82612121418122	0.00512744708569202	0.902685684726578	0.00251144610686427	0.920332204864491	0.000846070125384777	gutturalis dominant
chr18_3975073	-0.137602836686481	-0.234178349282266	-0.0410273240906959	0.00429867792825911	-0.0172051771070781	-0.110622831414335	0.0762124772001784	0.89097639233933	0.120397659579403	0.019405009120245	0.221390310038561	0.017244882434066	gutturalis	rustica.r	0.208842694169264	936	0.0928571428571429	0.0909090909090909	0.0516129032258065	0.147826086956522	0	0.08	0.08	0.226027397260274	0.0942028985507246	0.144827586206897	0.154929577464789	0.158536585365854	chr18	3975074	3975073	+	1	NA	intron 	XM_040081915.1, intron 1 of 18)	mRNA-intron (XM_040081915.1, intron 1 of 18)	6248	XM_040081915.1	RHBDF2	XM_040081915	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr18_3975073	0.0685783887095791	0.00161741427360108	0.20618122539606	0.0105396502066912	0.188976048288982	0.00716849765837988	gutturalis dominant
chr26_5771408	-0.141804595505893	-0.256193461564253	-0.0274157294475337	0.0129755870730803	-0.0315195765778976	-0.145908442636257	0.0828692894804621	0.774392662437965	0.110285018927996	-0.00968703592616219	0.230257073782154	0.0759833823104359	gutturalis	rustica.r	0.208733532953441	937	0.698630136986301	0.700636942675159	0.781021897810219	0.587301587301587	0.778571428571429	0.711111111111111	0.266129032258065	0.784172661870504	0.23728813559322	0.35031847133758	0.691666666666667	0.862385321100917	chr26	5771409	5771408	+	1	NA	intron 	XM_040085846.1, intron 16 of 19)	mRNA-intron (XM_040085846.1, intron 16 of 19)	-11596	XM_040085488.1	RASSF5	XM_040085489	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr26_5771408	0.738822145038742	0.00866968498539989	0.880626740544635	0.0149239479929583	0.849107163966738	0.00676643174842703	other
chr26_1744688	-0.0672274040587254	-0.131469010030665	-0.0029857980867856	0.0392073182096855	0.0468799857972112	-0.0143204882829148	0.108080459877337	0.154863619672897	0.114107389855937	0.0436849727369301	0.184529806974943	0.00147863688729466	gutturalis	rustica.r	0.208710947660734	938	0.795918367346939	0.869565217391304	0.828571428571429	0.676470588235294	0.808510638297872	0.772727272727273	0.758064516129032	0.846153846153846	NA	0.9	0.897959183673469	0.765957446808511	chr26	1744689	1744688	+	1	NA	intron 	XR_005703968.1, intron 1 of 34)	mRNA-intron (XM_040085528.1, intron 1 of 34)	9116	XR_005703968.1	KIF21B	XR_005703968	NA	NA	NA	NA	NA	transcript	opensea_intron 	chr26_1744688	0.799007154055803	0.0026168372770285	0.866234558114528	0.00314021598310644	0.913114543911739	0.00141230613392121	gutturalis dominant
chr17_7551947	-0.146322879231988	-0.255071661180786	-0.0375740972831898	0.00706960041831728	-0.0587940151384667	-0.167542797087265	0.0499547668103315	0.382265398992741	0.0875288640935213	-0.0212199178552769	0.196277646042319	0.131437375701067	gutturalis	rustica.r	0.208586599182707	939	0.23469387755102	0.258883248730964	0.193370165745856	0.373563218390805	0.410810810810811	0.431192660550459	0.353932584269663	0.532467532467532	NA	0.414634146341463	0.329268292682927	0.36	chr17	7551948	7551947	+	1	NA	intron 	XM_040083605.1, intron 4 of 20)	mRNA-intron (XM_040083605.1, intron 4 of 20)	65321	XM_040083605.1	ASTN2	XM_040083605	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr17_7551947	0.309057295612212	0.00819805854826058	0.4553801748442	0.0118940630807623	0.396586159705733	0.00550821149879637	other
chr27_5118894_5119578	-0.0341584313751326	-0.0668497775486407	-0.00146708520162458	0.0392813765779728	-0.0235380776840391	-0.0562294238575472	0.00915326848946891	0.192952298449213	0.0106203536910935	-0.0236666194342752	0.0449073268164622	0.724574150902511	gutturalis	rustica.r	0.208353304827797	940	0.695124897917434	0.721305496253596	0.685753762975811	0.734385805800222	0.714659386514103	0.686190855197251	0.664403297028539	0.707047165518742	0.650221553272351	0.618673773289927	0.684080509642981	0.667490320478995	chr27	5118907	5118906	+	1	NA	intron 	XM_040087212.1, intron 2 of 4)	mRNA-intron (XM_040087208.1, intron 2 of 5)	-1325	XM_040087210.1	HOXB3	XM_040087208	NA	NA	NA	NA	NA	mRNA	island_intron 	chr27_5118906	0.694781751252599	0.000415618713658434	0.728940182627732	0.000604018058058791	0.705402104943693	0.00161380278401243	other
chr03_115119340	-0.052113625814622	-0.0985655802136964	-0.00566167141554761	0.0256304806059691	-0.0199717682188606	-0.066423722617935	0.0264801861802138	0.541685326798393	0.0321418575957614	-0.0165773631927842	0.080861078384307	0.247550032162751	gutturalis	rustica.r	0.208277882034839	941	0.884353741496599	0.797872340425532	0.779661016949153	0.933333333333333	0.821428571428571	0.86231884057971	0.852713178294574	0.861702127659574	0.91869918699187	0.808823529411765	0.901041666666667	0.803418803418803	chr03	115119341	115119340	+	1	NA	exon 	XM_040058001.1, exon 1 of 29)	mRNA-exon (XM_040058001.1, exon 1 of 29)	254	XM_040058002.1	KIF13B	XM_040058002	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr03_115119340	0.844757867782132	0.00155451816416226	0.896871493596754	0.00133455889021288	0.876899725377894	0.00239915417116574	other
chr05_7919709_7921709	-0.0627557792059159	-0.107671689736359	-0.0178398686754727	0.00500812989085453	-0.0042788853810688	-0.049194795911512	0.0406370251493744	0.969616772642297	0.0584768938248471	0.0113686894368994	0.105585098212795	0.0128489837853547	gutturalis	rustica.r	0.20826405204019	942	0.71091980839059	0.793626373626373	0.767185454724154	0.709095907307897	0.706947167755991	0.773247570040023	0.728493978330044	0.678169271247858	0.672323613550611	0.682964576118244	0.747156497971077	0.701737031148796	chr05	7921239	7921238	+	1	NA	Intergenic	NA	Intergenic	-42450	XM_040067815.1	JAG2	XM_040067815	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr05_7921238	0.736589760581861	0.001423649512637	0.799345539787777	0.00162008602408725	0.795066654406708	0.00180746019422596	gutturalis dominant
chr01_12500079	0.324232683686609	0.0523287698388474	0.59613659753437	0.0173274284770972	0.0152372119017351	-0.248140939835061	0.278615363638531	0.988563973929139	-0.308995471784874	-0.587532163099471	-0.0304587804702768	0.0276780236211851	gutturalis	rustica.r	0.20818775450772	944	NA	0.552447552447552	0.786885245901639	0.545454545454545	0.055045871559633	0.489051094890511	0.442307692307692	0.298076923076923	0.548611111111111	0	0.657894736842105	0	chr01	12500080	12500079	+	1	NA	Intergenic	NA	Intergenic	-49630	XR_005699441.1	LOC120748873	XR_005699443	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr01_12500079	0.482046016201697	0.0440409074853982	0.157813332515088	0.051353522240045	0.173050544416823	0.0617553959018095	gutturalis dominant
chr07_687992	-0.0849965996179912	-0.146722464662279	-0.0232707345737037	0.00575792814989573	0.0011488283793657	-0.0605770366649218	0.0628746934236532	0.998815882100723	0.0861454279973569	0.0228160266981882	0.149474829296526	0.00637311423780917	gutturalis	rustica.r	0.208128464086765	945	0.777777777777778	0.65	0.622448979591837	0.7109375	0.736486486486487	0.738461538461539	0.746478873239437	0.767241379310345	0.674603174603175	0.742857142857143	0.770114942528736	0.742138364779874	chr07	687993	687992	+	1	NA	intron 	XM_040070041.1, intron 1 of 16)	mRNA-intron (XM_040070041.1, intron 1 of 16)	-4515	XM_040070042.1	GPD2	XM_040070041	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr07_687992	0.695480519802585	0.00428544727207604	0.780477119420576	0.00220174621461337	0.781625947799942	0.00232803194871692	gutturalis dominant
chr03_13412312	-0.0780050836610735	-0.14282004327444	-0.0131901240477068	0.0160434502965598	-0.0576413894602416	-0.122456349073608	0.0071735701531251	0.0882472610512252	0.0203636942008319	-0.047614808935458	0.0883421973371219	0.739640875912032	gutturalis	rustica.r	0.207907227280444	946	0.736842105263158	0.769911504424779	0.765957446808511	0.606382978723404	0.673267326732673	0.677966101694915	0.758620689655172	0.705882352941177	0.709219858156028	0.708333333333333	0.648936170212766	0.557377049180328	chr03	13412313	13412312	+	1	NA	intron 	XR_005700117.1, intron 1 of 5)	lnc_RNA-intron (XR_005700117.1, intron 1 of 5)	-4636	XM_040059677.1	DSTN	XM_040059678	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr03_13412312	0.693013040759786	0.00651967040529382	0.77101812442086	0.00158337838443857	0.713376734960618	0.0024462989952849	other
chr15_903139	0.369298158961742	0.0488388475977628	0.689757470325722	0.0215505615788157	0.306621764774955	-0.0138375465890241	0.627081076138935	0.0627046344055486	-0.0626763941867869	-0.398776955423842	0.273424167050268	0.888880588017147	gutturalis	rustica.r	0.20784346365081	947	0.666666666666667	0.672727272727273	0.895522388059702	0.868613138686131	0.62	0.944	0.36551724137931	0.874074074074074	0.46031746031746	0.452991452991453	0	0	chr15	903140	903139	+	1	NA	intron 	XM_040080596.1, intron 1 of 4)	mRNA-intron (XM_040080591.1, intron 5 of 8)	594	XM_040080596.1	TMEM132D	XM_040080596	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr15_903139	0.693610533112281	0.0801622385966236	0.324312374150539	0.0811420462929464	0.630934138925494	0.0859686589487098	other
chr01_94767335	0.100844702914107	0.0158933927665264	0.185796013061688	0.0176498847435541	0.0562969886563219	-0.0286543214912589	0.141248298803903	0.244634780048744	-0.0445477142577853	-0.133645400004215	0.0445499714886442	0.439660287398774	gutturalis	rustica.r	0.20753407115804	948	0.229411764705882	0.117241379310345	0.411290322580645	0.23943661971831	0.263157894736842	0.297297297297297	0.125	0.140939597315436	0.120967741935484	0.19327731092437	0.11875	0.201923076923077	chr01	94767336	94767335	+	1	NA	Intergenic	NA	Intergenic	15680	XR_005699419.1	LOC120748808	XR_005699419	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr01_94767335	0.245474630332346	0.0105153550381093	0.144629927418239	0.00229256839588451	0.200926916074561	0.00542132427406102	other
chr23_5989680	0.102599758604515	0.00489107617151699	0.200308441037512	0.0382883892675648	0.0599697350633335	-0.0308624303111125	0.15080190043778	0.245323155332977	-0.0426300235411812	-0.144473211086807	0.0592131640044444	0.556292552246349	gutturalis	rustica.r	0.207387427295798	949	NA	0.528571428571429	0.539568345323741	0.525547445255474	0.457364341085271	0.634615384615385	0.388535031847134	0.479452054794521	0	0.484375	0.348484848484849	0.531468531468531	chr23	5989681	5989680	+	1	NA	Intergenic	NA	Intergenic	76983	XM_040086297.1	MATN1	XM_040086297	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr23_5989680	0.51433431298648	0.00735881486064307	0.411734554381965	0.00510245544774713	0.471704289445298	0.00774857955207062	other
chr12_19880145	-0.0935668314325956	-0.157270112827242	-0.0298635500379488	0.00320916714353736	-0.0139707006275727	-0.0776739820222194	0.0497325807670741	0.849927602605766	0.0795961308050229	0.0127835656208444	0.146408695989201	0.0172204836585127	gutturalis	rustica.r	0.207269687165554	950	0.628318584070796	0.674418604651163	0.681818181818182	0.788617886178862	0.637037037037037	0.60377358490566	0.611111111111111	0.615384615384615	0.8	0.352941176470588	0.616071428571429	0.60377358490566	chr12	19880146	19880145	+	1	NA	Intergenic	NA	Intergenic	-28715	XR_005702878.1	LOC120758391	XR_005702877	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr12_19880145	0.627761685594066	0.00190415436225684	0.721328517026661	0.00190519136274595	0.707357816399089	0.00628731419821918	gutturalis dominant
chr03_105513163_105515163	-0.150157575461478	-0.245496609989203	-0.0548185409337531	0.00164115078756633	-0.0241674468299405	-0.119506481357665	0.0711715876977843	0.805139946141713	0.125990128631537	0.02599770564286	0.225982551620215	0.0115035343958728	gutturalis	rustica.r	0.207190577436714	952	0.715596521554535	0.862729406743491	0.590025575447571	0.725769100302682	0.838309117542262	0.459770114942529	0.834098093389088	0.741136792618921	0.792554962055461	0.808282130056323	0.747582490534824	0.820912811147186	chr03	105513200	105513199	+	1	NA	Intergenic	NA	Intergenic	-84960	XM_040059230.1	CYRIA	XM_040059232	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr03_105513199	0.696677769843854	0.0185226685541929	0.846835345305332	0.00089512261141778	0.822667898475392	0.00404021074159125	gutturalis dominant
