chrom	start	end	rate
NC_053459.1	20900000	21000000	5.378768125e-07
NC_053459.1	21000000	21100000	5.467890825e-07
NC_053459.1	21100000	21200000	4.923280871e-07
NC_053459.1	21200000	21300000	5.517051985e-07
NC_053459.1	21300000	21400000	6.547378793e-07
NC_053459.1	21400000	21500000	4.552875966e-07
NC_053459.1	21500000	21600000	6.275039129e-07
NC_053459.1	21600000	21700000	7.113127154e-07
NC_053459.1	21700000	21800000	6.605829524e-07
NC_053459.1	21800000	21900000	3.800001863e-07
NC_053459.1	21900000	22000000	4.781172998e-07
NC_053459.1	22000000	22100000	5.793452386e-07
NC_053459.1	22100000	22200000	3.777069471e-07
NC_053459.1	22200000	22300000	3.637547491e-07
NC_053459.1	22300000	22400000	6.141529401e-07
NC_053459.1	22400000	22500000	5.887068756e-07
NC_053459.1	22500000	22600000	6.085236885e-07
NC_053459.1	22600000	22700000	8.776301161e-07
NC_053459.1	22700000	22800000	6.885521959e-07
NC_053459.1	22800000	22900000	6.85409975e-07
NC_053459.1	22900000	23000000	5.981780192e-07
NC_053459.1	23000000	23100000	6.335058021e-07
NC_053459.1	23100000	23200000	5.211610263e-07
NC_053459.1	23200000	23300000	6.3919792e-07
NC_053459.1	23300000	23400000	6.586696123e-07
NC_053459.1	23400000	23500000	6.496594718e-07
NC_053459.1	23500000	23600000	5.643083582e-07
NC_053459.1	23600000	23700000	5.660649573e-07
NC_053459.1	23700000	23800000	5.429992378e-07
NC_053459.1	23800000	23900000	6.429245024e-07
NC_053459.1	23900000	24000000	7.857785861e-07
NC_053459.1	24000000	24100000	1.100477768e-06
NC_053459.1	24100000	24200000	1.158866795e-06
NC_053459.1	24200000	24300000	1.226671141e-06
NC_053459.1	24300000	24400000	8.874449772e-07
NC_053459.1	24400000	24500000	8.256446905e-07
NC_053459.1	24500000	24600000	1.080070738e-06
NC_053459.1	24600000	24700000	8.636169489e-07
NC_053459.1	24700000	24800000	7.440000577e-07
NC_053459.1	24800000	24900000	1.707010053e-06
NC_053459.1	24900000	25000000	4.894021944e-07
NC_053459.1	25000000	25100000	5.066778663e-07
NC_053459.1	25100000	25200000	1.303418413e-07
NC_053459.1	25200000	25300000	3.870801215e-07
NC_053459.1	25300000	25400000	2.803801199e-07
NC_053459.1	25400000	25500000	3.790081485e-07
NC_053459.1	25500000	25600000	1.559357913e-07
NC_053459.1	25600000	25700000	1.60272838e-08
NC_053459.1	25700000	25800000	9.466478722e-09
NC_053459.1	25800000	25880253	5.629886404e-09
NC_053462.1	0	100000	8.667309613e-09
NC_053462.1	100000	200000	6.336072149e-08
NC_053462.1	200000	300000	8.255748551e-08
NC_053462.1	300000	400000	2.114637549e-07
NC_053462.1	400000	500000	2.762211708e-07
NC_053462.1	500000	600000	2.661756181e-07
NC_053462.1	600000	700000	2.415138169e-07
NC_053462.1	700000	800000	3.355899862e-07
NC_053462.1	800000	900000	4.935621628e-07
NC_053462.1	900000	1000000	4.829367346e-07
NC_053462.1	1000000	1100000	4.758619263e-07
NC_053462.1	1100000	1200000	5.36197108e-07
NC_053462.1	1200000	1300000	5.795717399e-07
NC_053462.1	1300000	1400000	5.800592975e-07
NC_053462.1	1400000	1500000	5.00521355e-07
NC_053462.1	1500000	1600000	8.74760555e-07
NC_053462.1	1600000	1700000	6.956548841e-07
NC_053462.1	1700000	1800000	7.409697161e-07
NC_053462.1	1800000	1900000	9.4183149e-07
NC_053462.1	1900000	2000000	1.172206978e-06
NC_053462.1	2000000	2100000	1.212584543e-06
NC_053462.1	2100000	2200000	9.198126014e-07
NC_053462.1	2200000	2300000	6.819681323e-07
NC_053462.1	2300000	2400000	9.68446255e-07
NC_053462.1	2400000	2500000	9.076796478e-07
NC_053462.1	2500000	2600000	7.878466258e-07
NC_053462.1	2600000	2700000	5.056957412e-07
NC_053462.1	2700000	2800000	4.311667564e-07
NC_053462.1	2800000	2900000	3.078979624e-07
NC_053462.1	2900000	3000000	3.002647129e-07
NC_053462.1	3000000	3100000	2.947449231e-07
NC_053462.1	3100000	3200000	3.905830716e-07
NC_053462.1	3200000	3300000	4.931246544e-07
NC_053462.1	3300000	3400000	6.202114575e-07
NC_053462.1	3400000	3500000	3.60917569e-07
NC_053462.1	3500000	3600000	3.272083995e-07
NC_053462.1	3600000	3700000	3.013487285e-07
NC_053462.1	3700000	3800000	3.433384607e-07
NC_053462.1	3800000	3900000	3.532686903e-07
NC_053462.1	3900000	4000000	2.734330045e-07
NC_053462.1	4000000	4100000	4.278037818e-07
NC_053462.1	4100000	4200000	3.266849703e-07
NC_053462.1	4200000	4300000	2.658237712e-07
NC_053462.1	4300000	4400000	3.540261534e-07
NC_053462.1	4400000	4500000	3.219997295e-07
NC_053462.1	4500000	4600000	3.005299199e-07
NC_053462.1	4600000	4700000	2.287413972e-07
NC_053462.1	4700000	4800000	2.457798177e-07
NC_053462.1	4800000	4900000	1.847032403e-07
NC_053462.1	4900000	5000000	2.60333173e-07
NC_053462.1	5000000	5100000	2.226217897e-07
NC_053462.1	5100000	5200000	3.010912349e-07
NC_053462.1	5200000	5300000	3.48057422e-07
NC_053462.1	5300000	5400000	4.343281517e-07
NC_053462.1	5400000	5500000	4.502444903e-07
NC_053462.1	5500000	5600000	3.971219546e-07
NC_053462.1	5600000	5700000	3.448449436e-07
NC_053462.1	5700000	5800000	3.036196484e-07
NC_053462.1	5800000	5900000	2.991312241e-07
NC_053462.1	5900000	6000000	1.730443704e-07
NC_053462.1	6000000	6100000	1.517997325e-07
NC_053462.1	6100000	6200000	3.350382004e-07
NC_053462.1	6200000	6300000	2.973369894e-07
NC_053462.1	6300000	6400000	3.142451111e-07
NC_053462.1	6400000	6500000	1.743286886e-07
NC_053462.1	6500000	6600000	1.474867421e-07
NC_053462.1	6600000	6700000	1.483242927e-07
NC_053462.1	6700000	6800000	1.772917075e-07
NC_053462.1	6800000	6900000	3.521493603e-07
NC_053462.1	6900000	7000000	3.936924026e-07
NC_053462.1	7000000	7100000	3.84412003e-07
NC_053462.1	7100000	7200000	3.680004989e-07
NC_053462.1	7200000	7300000	4.088218647e-07
NC_053462.1	7300000	7400000	4.311376919e-07
NC_053462.1	7400000	7500000	3.198511233e-07
NC_053462.1	7500000	7600000	3.064461498e-07
NC_053462.1	7600000	7700000	9.478998884e-08
NC_053462.1	7700000	7800000	6.196265581e-08
NC_053462.1	7800000	7900000	1.104783112e-07
NC_053462.1	7900000	8000000	3.279740469e-07
NC_053462.1	8000000	8100000	2.930219169e-07
NC_053462.1	8100000	8200000	4.517623859e-07
NC_053462.1	8200000	8300000	4.296174546e-07
NC_053462.1	8300000	8400000	3.237201927e-07
NC_053462.1	8400000	8500000	5.413026136e-07
NC_053462.1	8500000	8600000	2.71547797e-07
NC_053462.1	8600000	8700000	5.014876266e-07
NC_053462.1	8700000	8800000	4.592205265e-07
NC_053462.1	8800000	8900000	8.337302331e-08
NC_053462.1	8900000	9000000	9.618671032e-08
NC_053462.1	9000000	9100000	3.090968047e-07
NC_053462.1	9100000	9200000	3.083493491e-07
NC_053462.1	9200000	9300000	1.848418021e-07
NC_053462.1	9300000	9400000	2.257448752e-07
NC_053462.1	9400000	9500000	1.219393807e-07
NC_053462.1	9500000	9600000	1.115106979e-07
NC_053462.1	9600000	9700000	1.444305296e-07
NC_053462.1	9700000	9800000	1.63420486e-07
NC_053462.1	9800000	9900000	2.135420882e-07
NC_053462.1	9900000	10000000	2.702992583e-07
NC_053462.1	10000000	10100000	2.098065306e-07
NC_053462.1	10100000	10200000	1.653743093e-07
NC_053462.1	10200000	10300000	4.244271878e-07
NC_053462.1	10300000	10400000	2.62026489e-07
NC_053462.1	10400000	10500000	3.836488171e-07
NC_053462.1	10500000	10600000	3.370236085e-07
NC_053462.1	10600000	10700000	6.850022772e-07
NC_053462.1	10700000	10800000	2.991548417e-07
NC_053462.1	10800000	10900000	6.419935365e-08
NC_053462.1	10900000	11000000	1.489342466e-07
NC_053462.1	11000000	11100000	2.499279806e-07
NC_053462.1	11100000	11200000	2.938571683e-07
NC_053462.1	11200000	11300000	3.994853907e-07
NC_053462.1	11300000	11400000	5.331650648e-07
NC_053462.1	11400000	11500000	5.194148543e-07
NC_053462.1	11500000	11600000	5.000002495e-07
NC_053462.1	11600000	11700000	2.165496069e-07
NC_053462.1	11700000	11800000	3.622418413e-07
NC_053462.1	11800000	11900000	3.75570179e-07
NC_053462.1	11900000	12000000	4.055153916e-07
NC_053462.1	12000000	12100000	4.884710427e-07
NC_053462.1	12100000	12200000	4.586871183e-07
NC_053462.1	12200000	12300000	4.595877547e-07
NC_053462.1	12300000	12400000	5.410769485e-07
NC_053462.1	12400000	12500000	2.933779907e-07
NC_053462.1	12500000	12600000	2.487439575e-07
NC_053462.1	12600000	12700000	1.99418209e-07
NC_053462.1	12700000	12800000	5.413108392e-07
NC_053462.1	12800000	12900000	3.923301838e-07
NC_053462.1	12900000	13000000	4.224728899e-07
NC_053462.1	13000000	13100000	3.842944016e-07
NC_053462.1	13100000	13200000	3.963717355e-07
NC_053462.1	13200000	13300000	3.916554567e-07
NC_053462.1	13300000	13400000	3.624906712e-07
NC_053462.1	13400000	13500000	3.87603879e-07
NC_053462.1	13500000	13600000	4.075958132e-07
NC_053462.1	13600000	13700000	3.182605769e-07
NC_053462.1	13700000	13800000	3.326971825e-07
NC_053462.1	13800000	13900000	3.792243924e-07
NC_053462.1	13900000	14000000	3.811080137e-07
NC_053462.1	14000000	14100000	3.91255447e-07
NC_053462.1	14100000	14200000	3.980403433e-07
NC_053462.1	14200000	14300000	5.514726198e-07
NC_053462.1	14300000	14400000	5.566498341e-07
NC_053462.1	14400000	14500000	5.221115554e-07
NC_053462.1	14500000	14600000	6.567308749e-07
NC_053462.1	14600000	14700000	5.228519624e-07
NC_053462.1	14700000	14800000	5.618174099e-07
NC_053462.1	14800000	14900000	4.211530328e-07
NC_053462.1	14900000	15000000	3.608702067e-07
NC_053462.1	15000000	15100000	2.510195993e-07
NC_053462.1	15100000	15200000	2.555924345e-07
NC_053462.1	15200000	15300000	2.029416161e-07
NC_053462.1	15300000	15400000	2.029416161e-07
NC_053462.1	15400000	15500000	2.460237863e-07
NC_053462.1	15500000	15600000	2.660502638e-07
NC_053462.1	15600000	15700000	2.809745767e-07
NC_053462.1	15700000	15800000	3.136998308e-07
NC_053462.1	15800000	15900000	3.052482118e-07
NC_053462.1	15900000	16000000	2.979612157e-07
NC_053462.1	16000000	16100000	2.973227319e-07
NC_053462.1	16100000	16200000	3.537759086e-07
NC_053462.1	16200000	16300000	4.4150568e-07
NC_053462.1	16300000	16400000	4.884472949e-07
NC_053462.1	16400000	16500000	4.666670691e-07
NC_053462.1	16500000	16600000	3.29258321e-07
NC_053462.1	16600000	16700000	3.56160296e-07
NC_053462.1	16700000	16800000	4.623109332e-07
NC_053462.1	16800000	16900000	4.587689298e-07
NC_053462.1	16900000	17000000	4.652267129e-07
NC_053462.1	17000000	17100000	4.409667458e-07
NC_053462.1	17100000	17200000	4.054559998e-07
NC_053462.1	17200000	17300000	4.545987987e-07
NC_053462.1	17300000	17400000	4.447309936e-07
NC_053462.1	17400000	17500000	3.780819414e-07
NC_053462.1	17500000	17600000	5.356892604e-07
NC_053462.1	17600000	17700000	3.252314653e-07
NC_053462.1	17700000	17800000	2.943531226e-07
NC_053462.1	17800000	17900000	3.358457296e-07
NC_053462.1	17900000	18000000	4.543197615e-07
NC_053462.1	18000000	18100000	5.433450721e-07
NC_053462.1	18100000	18200000	7.099796602e-07
NC_053462.1	18200000	18300000	1.045456368e-06
NC_053462.1	18300000	18400000	7.742003036e-07
NC_053462.1	18400000	18500000	5.737022921e-07
NC_053462.1	18500000	18600000	6.421345538e-07
NC_053462.1	18600000	18700000	7.247946578e-07
NC_053462.1	18700000	18800000	9.144724746e-07
NC_053462.1	18800000	18900000	7.660309219e-07
NC_053462.1	18900000	19000000	9.66508281e-07
NC_053462.1	19000000	19100000	1.562264033e-06
NC_053462.1	19100000	19200000	1.638360357e-06
NC_053462.1	19200000	19300000	1.773853813e-06
NC_053462.1	19300000	19400000	1.773853813e-06
NC_053462.1	19400000	19500000	1.697921613e-06
NC_053462.1	19500000	19600000	1.589590761e-06
NC_053462.1	19600000	19700000	1.113682226e-06
NC_053462.1	19700000	19800000	1.255961259e-06
NC_053462.1	19800000	19900000	1.367566775e-06
NC_053462.1	19900000	20000000	4.195559118e-07
NC_053462.1	20000000	20100000	8.274427316e-09
NC_053462.1	20100000	20200000	1.839939881e-09
NC_053462.1	20200000	20272128	8.962526064e-10
NC_053460.1	0	100000	5.929660878e-09
NC_053460.1	100000	200000	1.439355746e-09
NC_053460.1	200000	300000	8.225178081e-09
NC_053460.1	300000	400000	2.068286387e-08
NC_053460.1	400000	500000	4.130780177e-08
NC_053460.1	500000	600000	2.832841366e-08
NC_053460.1	600000	700000	2.863806386e-08
NC_053460.1	700000	800000	3.710025166e-07
NC_053460.1	800000	900000	7.42539093e-07
NC_053460.1	900000	1000000	7.112717424e-07
NC_053460.1	1000000	1100000	8.503558499e-07
NC_053460.1	1100000	1200000	9.378618672e-07
NC_053460.1	1200000	1300000	1.049284049e-06
NC_053460.1	1300000	1400000	1.132375454e-06
NC_053460.1	1400000	1500000	1.452633451e-06
NC_053460.1	1500000	1600000	1.452633451e-06
NC_053460.1	1600000	1700000	2.059270253e-06
NC_053460.1	1700000	1800000	1.916681051e-06
NC_053460.1	1800000	1900000	1.401273253e-06
NC_053460.1	1900000	2000000	1.048515866e-06
NC_053460.1	2000000	2100000	1.137423265e-06
NC_053460.1	2100000	2200000	1.363688808e-06
NC_053460.1	2200000	2300000	1.363820167e-06
NC_053460.1	2300000	2400000	1.161141319e-06
NC_053460.1	2400000	2500000	9.1953873e-07
NC_053460.1	2500000	2600000	8.929278924e-07
NC_053460.1	2600000	2700000	6.862152489e-07
NC_053460.1	2700000	2800000	7.069221722e-07
NC_053460.1	2800000	2900000	7.427474606e-07
NC_053460.1	2900000	3000000	7.666666742e-07
NC_053460.1	3000000	3100000	7.427497864e-07
NC_053460.1	3100000	3200000	7.286101928e-07
NC_053460.1	3200000	3300000	8.656184226e-07
NC_053460.1	3300000	3400000	8.114641412e-07
NC_053460.1	3400000	3500000	6.725142408e-07
NC_053460.1	3500000	3600000	6.556450861e-07
NC_053460.1	3600000	3700000	6.703213979e-07
NC_053460.1	3700000	3800000	6.655248772e-07
NC_053460.1	3800000	3900000	4.857465944e-07
NC_053460.1	3900000	4000000	4.747036273e-07
NC_053460.1	4000000	4100000	4.564351899e-07
NC_053460.1	4100000	4200000	4.274026369e-07
NC_053460.1	4200000	4300000	4.322499184e-07
NC_053460.1	4300000	4400000	5.382896657e-07
NC_053460.1	4400000	4500000	4.291504817e-07
NC_053460.1	4500000	4600000	5.260989343e-07
NC_053460.1	4600000	4700000	3.794058957e-07
NC_053460.1	4700000	4800000	2.102035525e-07
NC_053460.1	4800000	4900000	2.153620614e-07
NC_053460.1	4900000	5000000	1.687914038e-07
NC_053460.1	5000000	5100000	3.739057167e-07
NC_053460.1	5100000	5200000	4.110820651e-07
NC_053460.1	5200000	5300000	3.504813912e-07
NC_053460.1	5300000	5400000	3.506905454e-07
NC_053460.1	5400000	5500000	4.725679828e-07
NC_053460.1	5500000	5600000	2.742850318e-07
NC_053460.1	5600000	5700000	4.8994206e-07
NC_053460.1	5700000	5800000	4.869224893e-07
NC_053460.1	5800000	5900000	4.85933798e-07
NC_053460.1	5900000	6000000	4.553504395e-07
NC_053460.1	6000000	6100000	4.512103278e-07
NC_053460.1	6100000	6200000	3.786463177e-07
NC_053460.1	6200000	6300000	2.904926973e-07
NC_053460.1	6300000	6400000	5.862036873e-07
NC_053460.1	6400000	6500000	5.479935554e-07
NC_053460.1	6500000	6600000	1.180236871e-06
NC_053460.1	6600000	6700000	7.622307667e-07
NC_053460.1	6700000	6800000	4.915294028e-07
NC_053460.1	6800000	6900000	4.961883278e-07
NC_053460.1	6900000	7000000	5.808071457e-07
NC_053460.1	7000000	7100000	4.314909012e-07
NC_053460.1	7100000	7200000	3.864186677e-07
NC_053460.1	7200000	7300000	3.119825508e-07
NC_053460.1	7300000	7400000	3.635186459e-07
NC_053460.1	7400000	7500000	2.304060751e-07
NC_053460.1	7500000	7600000	6.202258922e-07
NC_053460.1	7600000	7700000	3.740510352e-07
NC_053460.1	7700000	7800000	3.732762814e-07
NC_053460.1	7800000	7900000	4.205475808e-07
NC_053460.1	7900000	8000000	3.693594916e-07
NC_053460.1	8000000	8100000	3.409403313e-07
NC_053460.1	8100000	8200000	4.519934484e-07
NC_053460.1	8200000	8300000	3.194406282e-07
NC_053460.1	8300000	8400000	2.185314771e-07
NC_053460.1	8400000	8500000	3.931578761e-07
NC_053460.1	8500000	8600000	2.903095933e-07
NC_053460.1	8600000	8700000	5.285106674e-07
NC_053460.1	8700000	8800000	5.847030615e-07
NC_053460.1	8800000	8900000	1.570194648e-07
NC_053460.1	8900000	9000000	3.907066492e-07
NC_053460.1	9000000	9100000	4.017860402e-07
NC_053460.1	9100000	9200000	4.433841186e-07
NC_053460.1	9200000	9300000	3.190081654e-07
NC_053460.1	9300000	9400000	4.240408388e-07
NC_053460.1	9400000	9500000	3.257517057e-07
NC_053460.1	9500000	9600000	2.717533706e-07
NC_053460.1	9600000	9700000	4.080631781e-07
NC_053460.1	9700000	9800000	3.906723872e-07
NC_053460.1	9800000	9900000	2.497051872e-07
NC_053460.1	9900000	10000000	2.497051872e-07
NC_053460.1	10000000	10100000	4.075945265e-07
NC_053460.1	10100000	10200000	4.186576028e-07
NC_053460.1	10200000	10300000	3.365306896e-07
NC_053460.1	10300000	10400000	2.777775421e-07
NC_053460.1	10400000	10500000	3.106143309e-07
NC_053460.1	10500000	10600000	3.686459422e-07
NC_053460.1	10600000	10700000	3.862177406e-07
NC_053460.1	10700000	10800000	4.576154967e-07
NC_053460.1	10800000	10900000	4.576154967e-07
NC_053460.1	10900000	11000000	3.971555329e-07
NC_053460.1	11000000	11100000	3.776678813e-07
NC_053460.1	11100000	11200000	6.267114063e-07
NC_053460.1	11200000	11300000	6.286165694e-07
NC_053460.1	11300000	11400000	4.769956058e-07
NC_053460.1	11400000	11500000	4.560346078e-07
NC_053460.1	11500000	11600000	4.620199589e-07
NC_053460.1	11600000	11700000	3.546938715e-07
NC_053460.1	11700000	11800000	1.724135281e-07
NC_053460.1	11800000	11900000	3.914888024e-07
NC_053460.1	11900000	12000000	3.914888024e-07
NC_053460.1	12000000	12100000	5.298776682e-07
NC_053460.1	12100000	12200000	5.684563406e-07
NC_053460.1	12200000	12300000	3.778978202e-07
NC_053460.1	12300000	12400000	1.367388057e-07
NC_053460.1	12400000	12500000	3.634318981e-07
NC_053460.1	12500000	12600000	4.589267345e-07
NC_053460.1	12600000	12700000	4.138399407e-07
NC_053460.1	12700000	12800000	1.738781928e-07
NC_053460.1	12800000	12900000	3.677660681e-07
NC_053460.1	12900000	13000000	4.001347625e-07
NC_053460.1	13000000	13100000	4.200910287e-07
NC_053460.1	13100000	13200000	4.03847717e-07
NC_053460.1	13200000	13300000	2.967598417e-07
NC_053460.1	13300000	13400000	3.320635632e-07
NC_053460.1	13400000	13500000	4.542446129e-07
NC_053460.1	13500000	13600000	4.621959214e-07
NC_053460.1	13600000	13700000	4.185477519e-07
NC_053460.1	13700000	13800000	3.147478472e-07
NC_053460.1	13800000	13900000	2.60922622e-07
NC_053460.1	13900000	14000000	5.505333282e-07
NC_053460.1	14000000	14100000	6.49079831e-07
NC_053460.1	14100000	14200000	5.972117421e-07
NC_053460.1	14200000	14300000	4.980891679e-07
NC_053460.1	14300000	14400000	4.429723498e-07
NC_053460.1	14400000	14500000	4.151115574e-07
NC_053460.1	14500000	14600000	4.571516797e-07
NC_053460.1	14600000	14700000	2.908813429e-07
NC_053460.1	14700000	14800000	1.701397613e-07
NC_053460.1	14800000	14900000	2.132491803e-07
NC_053460.1	14900000	15000000	3.468248363e-07
NC_053460.1	15000000	15100000	3.468248363e-07
NC_053460.1	15100000	15200000	3.652411164e-07
NC_053460.1	15200000	15300000	3.937091108e-07
NC_053460.1	15300000	15400000	2.821063062e-07
NC_053460.1	15400000	15500000	2.587191209e-07
NC_053460.1	15500000	15600000	2.593007803e-07
NC_053460.1	15600000	15700000	2.593007803e-07
NC_053460.1	15700000	15800000	2.105013445e-07
NC_053460.1	15800000	15900000	1.252511237e-07
NC_053460.1	15900000	16000000	1.230023061e-07
NC_053460.1	16000000	16100000	7.278477399e-08
NC_053460.1	16100000	16200000	1.304328027e-08
NC_053460.1	16200000	16300000	7.004001124e-08
NC_053460.1	16300000	16400000	1.362478166e-09
NC_053460.1	16400000	16500000	1.748182474e-09
NC_053460.1	16500000	16600000	2.763123592e-09
NC_053460.1	16600000	16700000	8.881476928e-09
NC_053460.1	16700000	16800000	4.594908656e-08
NC_053460.1	16800000	16900000	1.223972151e-08
NC_053460.1	16900000	17000000	3.410222804e-08
NC_053460.1	17000000	17100000	7.202188259e-08
NC_053460.1	17100000	17200000	2.617170707e-08
NC_053460.1	17200000	17300000	4.153092654e-08
NC_053460.1	17300000	17400000	5.225292777e-08
NC_053460.1	17400000	17500000	6.544176212e-08
NC_053460.1	17500000	17600000	9.575181368e-08
NC_053460.1	17600000	17700000	9.503966432e-08
NC_053460.1	17700000	17800000	8.539741388e-08
NC_053460.1	17800000	17900000	2.002394668e-08
NC_053460.1	17900000	18000000	5.539769485e-09
NC_053460.1	18000000	18100000	2.021101902e-09
NC_053460.1	18100000	18200000	1.722622693e-09
NC_053460.1	18200000	18300000	9.652592233e-10
NC_053460.1	18300000	18400000	8.664653216e-10
NC_053460.1	18400000	18500000	1.635110256e-09
NC_053460.1	18500000	18600000	2.598442286e-09
NC_053460.1	18600000	18700000	6.613843003e-09
NC_053460.1	18700000	18800000	2.157316827e-08
NC_053460.1	18800000	18900000	2.9114321e-08
NC_053460.1	18900000	19000000	3.129046864e-08
NC_053460.1	19000000	19100000	3.459383851e-08
NC_053460.1	19100000	19200000	1.58016445e-08
NC_053460.1	19200000	19300000	1.603587996e-08
NC_053460.1	19300000	19400000	2.105583992e-08
NC_053460.1	19400000	19500000	6.456245023e-09
NC_053460.1	19500000	19600000	2.396122081e-09
NC_053460.1	19600000	19700000	1.410779948e-09
NC_053460.1	19700000	19800000	1.312725769e-09
NC_053460.1	19800000	19900000	8.273382729e-10
NC_053460.1	19900000	20000000	1.802506403e-09
NC_053460.1	20000000	20100000	2.809084198e-09
NC_053460.1	20100000	20200000	3.305078885e-08
NC_053460.1	20200000	20300000	1.35568515e-07
NC_053460.1	20300000	20400000	1.199056273e-07
NC_053460.1	20400000	20500000	1.289623606e-07
NC_053460.1	20500000	20600000	1.848975219e-07
NC_053460.1	20600000	20700000	1.828817796e-07
NC_053460.1	20700000	20800000	8.892541771e-08
NC_053460.1	20800000	20900000	8.94968183e-08
NC_053460.1	20900000	21000000	7.6075163e-08
NC_053460.1	21000000	21100000	7.558549962e-08
NC_053460.1	21100000	21200000	9.133298349e-08
NC_053460.1	21200000	21300000	2.116761135e-08
NC_053460.1	21300000	21400000	2.318587901e-08
NC_053460.1	21400000	21491857	1.146913015e-09
NC_053461.1	0	100000	1.956185747e-08
NC_053461.1	100000	200000	2.10033549e-08
NC_053461.1	200000	300000	1.100737614e-08
NC_053461.1	300000	400000	2.422066118e-08
NC_053461.1	400000	500000	2.391758819e-08
NC_053461.1	500000	600000	3.643608599e-07
NC_053461.1	600000	700000	4.070790527e-07
NC_053461.1	700000	800000	7.900960498e-07
NC_053461.1	800000	900000	1.017005897e-06
NC_053461.1	900000	1000000	7.484974917e-07
NC_053461.1	1000000	1100000	5.113847263e-07
NC_053461.1	1100000	1200000	1.037227571e-06
NC_053461.1	1200000	1300000	1.284847017e-06
NC_053461.1	1300000	1400000	9.633620815e-07
NC_053461.1	1400000	1500000	3.02626719e-07
NC_053461.1	1500000	1600000	4.982843508e-07
NC_053461.1	1600000	1700000	4.891406171e-07
NC_053461.1	1700000	1800000	5.139756564e-07
NC_053461.1	1800000	1900000	6.007235892e-07
NC_053461.1	1900000	2000000	8.168197275e-07
NC_053461.1	2000000	2100000	5.615804294e-07
NC_053461.1	2100000	2200000	3.680000628e-07
NC_053461.1	2200000	2300000	4.86324828e-07
NC_053461.1	2300000	2400000	7.176395338e-07
NC_053461.1	2400000	2500000	7.542129214e-07
NC_053461.1	2500000	2600000	7.711015527e-07
NC_053461.1	2600000	2700000	8.849879918e-07
NC_053461.1	2700000	2800000	9.275610832e-07
NC_053461.1	2800000	2900000	9.38776298e-07
NC_053461.1	2900000	3000000	9.76954983e-07
NC_053461.1	3000000	3100000	9.003892844e-07
NC_053461.1	3100000	3200000	7.278502166e-07
NC_053461.1	3200000	3300000	8.106992949e-07
NC_053461.1	3300000	3400000	9.699003035e-07
NC_053461.1	3400000	3500000	3.609513033e-07
NC_053461.1	3500000	3600000	4.281545879e-07
NC_053461.1	3600000	3700000	5.681496337e-07
NC_053461.1	3700000	3800000	8.610740496e-07
NC_053461.1	3800000	3900000	7.809617928e-07
NC_053461.1	3900000	4000000	5.25288058e-07
NC_053461.1	4000000	4100000	1.016125159e-06
NC_053461.1	4100000	4200000	4.690304599e-07
NC_053461.1	4200000	4300000	5.802654721e-07
NC_053461.1	4300000	4400000	5.447860267e-07
NC_053461.1	4400000	4500000	6.918684365e-07
NC_053461.1	4500000	4600000	5.825885006e-07
NC_053461.1	4600000	4700000	3.627957557e-07
NC_053461.1	4700000	4800000	6.075492015e-07
NC_053461.1	4800000	4900000	6.666386489e-07
NC_053461.1	4900000	5000000	6.88196128e-07
NC_053461.1	5000000	5100000	6.563521427e-07
NC_053461.1	5100000	5200000	4.504268167e-07
NC_053461.1	5200000	5300000	6.735864466e-07
NC_053461.1	5300000	5400000	6.652041592e-07
NC_053461.1	5400000	5500000	8.289481992e-07
NC_053461.1	5500000	5600000	5.034500056e-07
NC_053461.1	5600000	5700000	2.161948978e-07
NC_053461.1	5700000	5800000	2.986809315e-07
NC_053461.1	5800000	5900000	4.067433973e-07
NC_053461.1	5900000	6000000	4.90098752e-07
NC_053461.1	6000000	6100000	7.266969476e-07
NC_053461.1	6100000	6200000	4.525860718e-07
NC_053461.1	6200000	6300000	2.60666737e-07
NC_053461.1	6300000	6400000	3.965246654e-07
NC_053461.1	6400000	6500000	3.72338355e-07
NC_053461.1	6500000	6600000	4.271121093e-07
NC_053461.1	6600000	6700000	3.829393543e-07
NC_053461.1	6700000	6800000	3.492188922e-07
NC_053461.1	6800000	6900000	2.67596752e-07
NC_053461.1	6900000	7000000	4.893320585e-07
NC_053461.1	7000000	7100000	6.12246556e-07
NC_053461.1	7100000	7200000	4.665315345e-07
NC_053461.1	7200000	7300000	4.083374675e-07
NC_053461.1	7300000	7400000	2.203929259e-07
NC_053461.1	7400000	7500000	2.445784833e-07
NC_053461.1	7500000	7600000	3.65000015e-07
NC_053461.1	7600000	7700000	3.842932979e-07
NC_053461.1	7700000	7800000	1.608362844e-07
NC_053461.1	7800000	7900000	5.322319433e-07
NC_053461.1	7900000	8000000	4.815182316e-07
NC_053461.1	8000000	8100000	2.83054587e-07
NC_053461.1	8100000	8200000	1.8298123e-07
NC_053461.1	8200000	8300000	2.156588694e-07
NC_053461.1	8300000	8400000	1.244948388e-07
NC_053461.1	8400000	8500000	5.046639506e-08
NC_053461.1	8500000	8600000	1.608843773e-08
NC_053461.1	8600000	8700000	2.205748775e-09
NC_053461.1	8700000	8800000	3.10481356e-10
NC_053461.1	8800000	8900000	1.467990161e-10
NC_053461.1	8900000	9000000	1.649164272e-10
NC_053461.1	9000000	9100000	3.269725469e-10
NC_053461.1	9100000	9200000	1.107881302e-09
NC_053461.1	9200000	9300000	1.613838979e-09
