site.id	RT-R_diff	RT-R_lwr	RT-R_upr	RT-R_p_value_adjusted	T-R_diff	T-R_lwr	T-R_upr	T-R_p_value_adjusted	T-RT_diff	T-RT_lwr	T-RT_upr	T-RT_p_value_adjusted	pop1	pop2	pst	rank	RU_13_T_NB027_BL_ADL_M	RU_13_T_NB028_BL_ADL_F	RU_13_T_NB029_BL_ADL_F	RU_13_T_NB031_BL_ADL_F	RU_13_T_NB033_BL_ADL_F	US_02_E_2171.28178_BL_ADL_U	US_02_E_2171.28179_BL_ADL_U	US_02_E_2171.28186_BL_ADL_U	US_02_E_2171.28193_BL_ADL_U	US_02_E_3121.88807_BL_ADL_U	US_02_E_3121.88831_BL_ADL_U	US_02_E_3121.88841_BL_ADL_U	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	extra	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type	category	loci.id	Rr	Rr.var	T	T.var	RT	RT.var	type
chr06_15240068	0.108258918899017	-0.00875815525717079	0.225275993055204	0.0732567267591644	0.15777288962274	0.0451400448168432	0.270405734428636	0.00527647043778579	0.0495139707237231	-0.0733785381003805	0.172406479547827	0.577200280796685	rustica.r	tytleri	0.168893925222759	1063	0.826923076923077	0.833333333333333	NA	0.903846153846154	0.757575757575758	0.880952380952381	0.714285714285714	0.75	0.757575757575758	0.604651162790698	0.714285714285714	0.722222222222222	chr06	15240069	15240068	+	1	NA	intron 	XR_005701823.1, intron 2 of 5)	lnc_RNA-intron (XR_005701821.1, intron 2 of 5)	4147	XR_005701823.1	LOC120755590	XR_005701821	NA	NA	NA	NA	NA	lnc_RNA	opensea_intron 	chr06_15240068	0.647966643328058	0.0139601376133578	0.805739532950797	0.00546041076548956	0.756225562227074	0.0054503717927158	other
chr02_27117907	-0.041332792027519	-0.0986690705090179	0.0160034864539797	0.193388087761093	-0.0631769393526438	-0.12222512436408	-0.00412875434120734	0.0341348042044295	-0.0218441473251247	-0.083370947483268	0.0396826528330185	0.658069022101764	rustica.r	tytleri	0.168879329773549	1064	0.768292682926829	0.944444444444444	0.705882352941177	0.914285714285714	0.854368932038835	0.907894736842105	0.791044776119403	0.759259259259259	0.958333333333333	1	0.896907216494845	0.89041095890411	chr02	27117908	27117907	+	1	NA	Intergenic	NA	Intergenic	-19658	XM_040071870.1	ATP6V0D2	XM_040071866	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr02_27117907	0.89686169198685	0.00163608448356115	0.833684752634206	0.00572246741419017	0.85552889995933	0.00202564103883068	other
chr02_4258833	-0.00937942664389113	-0.0792068367785189	0.0604479834907366	0.941053623565907	-0.0856843520212722	-0.157596620164546	-0.0137720838779986	0.017014502317876	-0.0763049253773811	-0.151235793279808	-0.00137405747495419	0.0453022968857433	rustica.r	tytleri	0.168821094026955	1066	0.673684210526316	0.833333333333333	0.842857142857143	0.666666666666667	0.696969696969697	0.813186813186813	0.736842105263158	0.850877192982456	0.772277227722772	0.833333333333333	0.666666666666667	0.649122807017544	chr02	4258834	4258833	+	1	NA	Intergenic	NA	Intergenic	102842	XM_040074589.1	KCNK9	XM_040074589	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr02_4258833	0.819014119768962	0.0018245472992098	0.73332976774769	0.00468477803225094	0.809634693125071	0.00712036324224324	rustica dominant
chr04_420550	0.0177392257251665	-0.0801635077346578	0.115641959184991	0.895536025707585	0.159991740094599	0.059165895244441	0.260817584944757	0.00144145785931116	0.142252514369433	0.0371943892861613	0.247310639452704	0.00636262285059763	rustica.r	tytleri	0.168801697852304	1067	0.545454545454545	0.612244897959184	0.6	0.573033707865168	0.7	0.465116279069767	0.404494382022472	0.05	0.436363636363636	0.244444444444444	0.567901234567901	0.478991596638655	chr04	420551	420550	+	1	NA	Intergenic	NA	Intergenic	-62026	XR_005701010.1	LOC120753200	XR_005701010	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr04_420550	0.442482194276891	0.0106777373487641	0.60247393437149	0.00546065659810573	0.460221420002058	0.00866244495274627	rustica dominant
chr06_4782758	0.0727069627998906	-0.0850357156903593	0.230449641290141	0.489977974020791	0.221747377357466	0.0640046988672159	0.379490055847716	0.00512345657893687	0.149040414557575	-0.0132754625084299	0.31135629162358	0.0758361892788673	rustica.r	tytleri	0.168644261687897	1070	0.591549295774648	0.2625	0.575471698113208	0.670886075949367	0.709677419354839	0.455445544554455	0.311224489795918	NA	0.131868131868132	0.307692307692308	0.354166666666667	NA	chr06	4782759	4782758	+	1	NA	intron 	XM_040070921.1, intron 2 of 36)	mRNA-intron (XM_040070919.1, intron 3 of 37)	-139453	XR_005701849.1	LOC120755645	XR_005701849	NA	NA	NA	NA	NA	lnc_RNA	opensea_intron 	chr06_4782758	0.336755247283605	0.0199566430889655	0.558502624641071	0.0222951804919114	0.409462210083496	0.00738347560563818	other
chr13_14226086	0.0455244128687298	0.011380423125827	0.0796684026116325	0.00723379327902085	0.0417742351134607	0.00661079798842866	0.0769376722384927	0.0173690276628327	-0.00375017775526909	-0.0403896403982996	0.0328892848877614	0.965303753480577	rustica.r	tytleri	0.168404745465417	1073	0.89041095890411	0.921052631578947	0.919642857142857	0.902173913043478	0.918918918918919	0.87378640776699	0.880681818181818	0.857142857142857	0.771084337349398	0.861788617886179	0.832258064516129	0.875776397515528	chr13	14226087	14226086	+	1	NA	intron 	XM_040077997.1, intron 21 of 30)	mRNA-intron (XM_040077995.1, intron 27 of 36)	-63466	XM_040077927.1	PANK3	XM_040077927	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr13_14226086	0.858708558576355	0.000957808001631287	0.900482793689816	0.00073804757275149	0.904232971445085	0.00140462571358395	tytleri dominant
chr22_3616871_3617156	0.00486469961764296	-0.0659801419677936	0.0757095412030796	0.984220097427496	0.0866894989780408	0.0137294216267943	0.159649576329287	0.0173511773531267	0.0818247993603979	0.00580213925927209	0.157847459461524	0.0329390993748157	rustica.r	tytleri	0.168330332376917	1074	0.432992847434466	0.581700048475234	0.518030152204804	0.47805141409527	0.458956558874628	0.432945801019795	0.568650229176545	0.483653190105199	0.423583557196275	0.356444701774515	0.405701993201993	0.376388042486647	chr22	3616912	3616911	+	1	NA	intron 	XM_040087692.1, intron 4 of 6)	mRNA-intron (XM_040087690.1, intron 4 of 6)	-36878	XM_040087681.1	EGR3	XM_040087681	NA	NA	NA	NA	NA	mRNA	island_intron 	chr22_3616911	0.413069803239935	0.00547263781322215	0.499759302217975	0.00242426457168827	0.417934502857578	0.00506763410488269	rustica dominant
chr13_15191962	-0.0933090260206089	-0.153715533847059	-0.0329025181941586	0.00189538590837646	-0.0692103648942197	-0.131420448012572	-0.00700028177586769	0.0268636204593288	0.0240986611263891	-0.0407227614305108	0.0889200836832891	0.632484158134976	rustica.r	tytleri	0.168192753227336	1075	0.661417322834646	0.64	0.73109243697479	0.614678899082569	0.711538461538462	0.834710743801653	0.726618705035971	0.769230769230769	0.634920634920635	0.876404494382023	0.788461538461538	0.541436464088398	chr13	15191963	15191962	+	1	NA	Intergenic	NA	Intergenic	71903	XM_040078618.1	CXXC5	XM_040078618	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr13_15191962	0.759369503626764	0.00532384587705998	0.690159138732544	0.00172567724302504	0.666060477606155	0.00207305442922756	tytleri dominant
chr24_6168884	-0.125172357381155	-0.3649756737627	0.114630959000389	0.410559074297589	0.206848678439545	-0.0329546379419988	0.446651994821089	0.100820931531064	0.332021035820701	0.0756605072173028	0.588381564424099	0.00923069213663175	rustica.r	tytleri	0.168064512334001	1077	0.793478260869565	0.747474747474748	0.687898089171974	0.721311475409836	0.809782608695652	0.671428571428571	0.696629213483146	0.7	0.794520547945205	0.76551724137931	0.683229813664596	0.636363636363636	chr24	6168885	6168884	+	1	NA	intron 	XM_040084980.1, intron 8 of 15)	mRNA-intron (XM_040084979.1, intron 7 of 14)	6399	XM_040084979.1	PCSK7	XM_040084979	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr24_6168884	0.545296934757102	0.0559592575554542	0.752145613196648	0.00271461479250502	0.420124577375947	0.0827052097688429	other
chr04A_3682215	-0.0217701886585017	-0.135335957507875	0.0917955801908712	0.883881674700944	-0.127126561215461	-0.244083097418759	-0.0101700250121631	0.0310360586472391	-0.10535637255696	-0.227222293224551	0.0165095481106318	0.10007226625011	rustica.r	tytleri	0.16792802735582	1079	0.646153846153846	0.483870967741935	0.31304347826087	0.530120481927711	0.46551724137931	0.582089552238806	0.574585635359116	0.634615384615385	0.572327044025157	0.307692307692308	0.712328767123288	0.630769230769231	chr04A	3682216	3682215	+	1	NA	Intergenic	NA	Intergenic	18025	XM_040083902.1	CNGA2	XM_040083902	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr04A_3682215	0.648537850456985	0.00965676209510111	0.521411289241523	0.0174936112529743	0.626767661798483	0.00839499223186421	other
chr05_1629205	0.0478323315109347	-0.00163042198927488	0.0972950850111443	0.0593771680655997	0.0504566876314991	-0.00404861206166465	0.104961987324663	0.0733123055456808	0.00262435612056444	-0.0518809435725993	0.0571296558137282	0.992063516650079	rustica.r	tytleri	0.167896754768233	1081	0.893333333333333	NA	0.947368421052632	0.891891891891892	NA	0.833333333333333	0.922222222222222	NA	0.891304347826087	0.932835820895522	0.889655172413793	0.918918918918919	chr05	1629206	1629205	+	1	NA	Intergenic	NA	Intergenic	180922	XM_040067875.1	RPS29	XM_040067875	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr05_1629205	0.855822640104486	0.00294570797347551	0.906279327735985	0.000749995719720653	0.903654971615421	0.00178497739174676	other
chr23_603690	0.0745090216596295	-0.0224025127189489	0.171420556038208	0.156287854666039	0.129577415553639	0.0262693727904678	0.23288545831681	0.0118027248875949	0.0550683938940096	-0.052292473443777	0.162429261231796	0.422876189080558	rustica.r	tytleri	0.167883888686313	1082	NA	0.903614457831325	0.747474747474748	0.731884057971015	0.726027397260274	0.76530612244898	0.82	0.678787878787879	0.108333333333333	0.740740740740741	0.63855421686747	0.625	chr23	603691	603690	+	1	NA	Intergenic	NA	Intergenic	39141	XM_040086138.1	CLIC4	XM_040086138	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr23_603690	0.655121580700703	0.0146710366792441	0.784698996254342	0.00467014343656868	0.729630602360332	0.00343590180604873	other
chr18_10664765_10668116	0.0266390942341959	-0.0299988546557468	0.0832770431241385	0.4841022501598	0.0667956919773599	0.00846668679435394	0.125124697160366	0.0222873943977391	0.040156597743164	-0.0206208341901466	0.100934029676475	0.248084188861565	rustica.r	tytleri	0.167701156153959	1085	0.515934118760101	0.51521787343366	0.597780418068713	0.533966824294925	0.455278850607059	0.591195024720846	0.436497710578589	0.497402993893231	0.467920742411596	0.504483807718378	0.487591396364902	0.465618847750848	chr18	10664854	10664853	+	1	NA	Intergenic	NA	Intergenic	35432	XM_040081997.1	SOX9	XM_040081997	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr18_10664853	0.460233705515428	0.0033904243119341	0.527029397492788	0.00389532950026565	0.486872799749624	0.00128496373567839	other
chr08_18012358	0.128232845766142	0.000675294778683749	0.2557903967536	0.0486011476823087	0.160459110321413	0.0290930351279628	0.291825185514863	0.0142525591760437	0.032226264555271	-0.104654051993351	0.169106581103893	0.830505860064816	rustica.r	tytleri	0.167693578623456	1086	0.71830985915493	0.745222929936306	0.822368421052632	0.779411764705882	0.730994152046784	0.817460317460317	0.753846153846154	0.725925925925926	0.656716417910448	0.817391304347826	0.727272727272727	0.755555555555556	chr08	18012359	18012358	+	1	NA	Intergenic	NA	Intergenic	86409	XM_040072747.1	PTBP2	XM_040072742	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr08_18012358	0.592186176282345	0.0307832481286205	0.752645286603757	0.00277481147849208	0.720419022048487	0.00500823667248687	tytleri dominant
chr01_23686895	0.11258482450411	-0.046437025133557	0.271606674141777	0.202370436584167	0.164354831228369	0.00533298159070206	0.323376680866036	0.0418082888899173	0.051770006724259	-0.111382968512528	0.214922981961046	0.712281785255776	rustica.r	tytleri	0.167683215802831	1087	0.741935483870968	0.810344827586207	0.761194029850746	0.831460674157303	0.844444444444444	0.95	0.4	0.69047619047619	NA	0.744186046511628	0.828125	0.84	chr01	23686896	23686895	+	1	NA	exon 	XR_005699580.1, exon 5 of 5)	transcript-exon (XR_005699580.1, exon 5 of 5)	70987	XR_005699581.1	ZBTB20	XM_040056377	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr01_23686895	0.622918791516747	0.0302123485653644	0.787273622745116	0.00621640947435929	0.735503616020857	0.0201290032272972	other
chr09_25371486	-0.0930833571784272	-0.176135691525352	-0.0100310228315019	0.0257078793838991	-0.0710945982202114	-0.154146932567137	0.0119577361267139	0.104075926892529	0.0219887589582158	-0.0667979211269248	0.110775439043356	0.813730870609936	rustica.r	tytleri	0.167613917206752	1088	0.783333333333333	0.731707317073171	0.691358024691358	0.717391304347826	0.651515151515151	NA	0.830188679245283	0.848484848484849	0.885245901639344	0.838235294117647	0.695652173913043	0.722222222222222	chr09	25371487	25371486	+	1	NA	intron 	XM_040074119.1, intron 1 of 10)	mRNA-intron (XM_040074118.1, intron 1 of 10)	-6895	XM_040074125.1	MBNL1	XM_040074120	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr09_25371486	0.816042694292585	0.00233107898912745	0.744948096072373	0.00441818891021993	0.722959337114158	0.0118518047491977	other
chr02_52860259	0.0695062177458443	-0.0484506013930937	0.187463036884782	0.325997374436427	0.125623600049132	0.00414490864567657	0.247102291452587	0.0415793704980996	0.0561173823032875	-0.0704605162046098	0.182695280811185	0.523826891130432	rustica.r	tytleri	0.167579140568327	1090	0.383333333333333	0.222222222222222	0.375	0.370786516853933	0.5	0.166666666666667	0.488888888888889	0.612244897959184	NA	NA	0.346938775510204	0.30952380952381	chr02	52860260	52860259	+	1	NA	exon 	XM_040076457.1, exon 38 of 52)	mRNA-exon (XM_040076457.1, exon 38 of 52)	56695	XM_040069574.1	NAPG	XM_040069574	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr02_52860259	0.226497072253877	0.0124297714933537	0.352120672303009	0.00915463748635134	0.296003289999722	0.0152360013694633	other
chr06_26885552_26886002	0.0692667021512883	-0.0297850883888459	0.168318492691422	0.21187414366615	0.105431756362341	0.00342254668865799	0.207440966036024	0.0417086906427846	0.0361650542110528	-0.0701261087885761	0.142456217210682	0.680570151609348	rustica.r	tytleri	0.167508863946226	1092	0.614276902829995	0.676578793412543	0.64004329004329	0.599849413810313	0.686508955703824	0.601110271998037	0.597002131355662	0.676959047107918	0.58783883096933	0.666247465207786	0.394127244320501	0.631714635610215	chr06	26885722	26885721	+	1	NA	Intergenic	NA	Intergenic	-12063	XR_005701891.1	LOC120755878	XR_005701894	NA	NA	NA	NA	NA	lnc_RNA	island_Intergenic	chr06_26885721	0.53777138925612	0.0134331987131024	0.643203145618461	0.00109307815567282	0.607038091407408	0.00980422769331485	other
chr13_1214411	0.142341560279165	0.00760652230462716	0.277076598253702	0.0368761515387189	0.120499015099837	-0.0179280773636294	0.258926107563303	0.0968018069392285	-0.0218425451793282	-0.160269637642794	0.116584547284138	0.91901243781571	rustica.r	tytleri	0.167459971049873	1094	0.759493670886076	0.925925925925926	0.930817610062893	0.674157303370786	0.845454545454545	0.828571428571429	NA	0.916666666666667	0.711111111111111	0.814285714285714	0.8	NA	chr13	1214412	1214411	+	1	NA	exon 	XM_040078621.1, exon 1 of 5)	mRNA-exon (XM_040078621.1, exon 1 of 5)	109	XM_040078621.1	FABP6	XM_040078621	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr13_1214411	0.711651807254295	0.0155415744231682	0.832150822354131	0.00907228883177625	0.853993367533459	0.0188606495049988	other
chr03_19785573_19787573	0.0334022402682136	-0.0161999196947546	0.0830044002311818	0.235724126943257	0.0534760895886988	0.00239294300105767	0.10455923617634	0.0387807022841944	0.0200738493204852	-0.0331535708100099	0.0733012694509803	0.624272406447506	rustica.r	tytleri	0.16737762766032	1097	0.730735930735931	0.780766396462785	0.695731185035998	0.719486851182286	0.714285714285714	0.616832779623477	0.709906195163067	0.713008720930233	0.61610305958132	0.635950511732739	0.609673916984793	0.679348591662025	chr03	19786578	19786577	+	1	NA	Intergenic	NA	Intergenic	14517	XM_040057391.1	HLX	XM_040057391	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr03_19786577	0.684925958484326	0.00251390479808139	0.738402048073025	0.00150168179840714	0.71832819875254	0.00241212733847109	other
chr08_281242	-0.0674397724736899	-0.149313737316664	0.0144341923692841	0.120786418018233	-0.155323143936425	-0.250931336713284	-0.0597149511595659	0.0012355607955068	-0.0878833714627353	-0.186627088365606	0.0108603454401352	0.0877678432475245	rustica.r	tytleri	0.167219947367797	1100	0.0810810810810811	0.180327868852459	NA	0.209876543209877	NA	NA	0.277777777777778	0.307692307692308	NA	0.346938775510204	0.240740740740741	0.483333333333333	chr08	281243	281242	+	1	NA	Intergenic	NA	Intergenic	-17275	XM_040073008.1	FPGT	XM_040073008	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr08_281242	0.325432350776855	0.00564305066841527	0.170109206840429	0.0042397322718424	0.257992578303165	0.00711793876878496	other
chr06_22246617	0.0404753507558807	-0.0561898408646902	0.137140542376452	0.55978378196798	-0.120714745473285	-0.223760185974075	-0.0176693049724944	0.0192215722360334	-0.161190096229165	-0.268278059290576	-0.0541021331677547	0.0024969793988131	rustica.r	tytleri	0.167206904390827	1101	0.348484848484849	0.53968253968254	0.4	0.338028169014085	0.2	0.45	0.534090909090909	0.555555555555556	0.5	0.459459459459459	0.416666666666667	0.417910447761194	chr06	22246618	22246617	+	1	NA	intron 	XM_040071247.1, intron 4 of 37)	mRNA-intron (XM_040071247.1, intron 4 of 37)	-4578	XM_040071246.1	SLIT1	XM_040071247	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr06_22246617	0.485079455987178	0.00487144186767195	0.364364710513894	0.00981119893356464	0.525554806743059	0.0112876529772553	rustica dominant
chr07_38416993	-0.0638996747085435	-0.176358575135545	0.048559225718458	0.347312586740102	-0.146595034268482	-0.274111441373749	-0.0190786271632159	0.0220996458716765	-0.0826953595599387	-0.217109454724579	0.0517187356047014	0.292284479442731	rustica.r	tytleri	0.167127596872184	1104	0.444444444444444	0.859504132231405	0.776859504132231	0.852631578947368	0.564705882352941	0.832460732984293	NA	NA	0.824561403508772	NA	0.797619047619048	0.783333333333333	chr07	38416994	38416993	+	1	NA	exon 	XR_005701759.1, exon 4 of 4)	lnc_RNA-exon (XR_005701759.1, exon 4 of 4)	2236	XR_005701759.1	LOC120755408	XR_005701759	NA	NA	NA	NA	NA	lnc_RNA	opensea_exon 	chr07_38416993	0.871499633166889	0.0018132246473322	0.724904598898407	0.0314846630947759	0.807599958458345	0.00911680253112492	other
chr01A_47357145	-0.0515576289285506	-0.14038413430354	0.0372688764464389	0.33657204891562	-0.0975455595214446	-0.189024184612088	-0.00606693443080145	0.0348248281694926	-0.045987930592894	-0.141306475669319	0.0493306144835315	0.466624524713072	rustica.r	tytleri	0.167074721010093	1106	0.557142857142857	0.936936936936937	0.678082191780822	0.909090909090909	0.791666666666667	0.757281553398058	0.56	0.883720930232558	0.529411764705882	0.760416666666667	0.6875	0.852941176470588	chr01A	47357146	47357145	+	1	NA	Intergenic	NA	Intergenic	37651	XM_040061585.1	RANGAP1	XR_005700468	NA	NA	NA	NA	NA	transcript	opensea_Intergenic	chr01A_47357145	0.887429643754011	0.00441248568484446	0.789884084232566	0.0136150508054325	0.83587201482546	0.00437409545241596	other
chr04_68467414	0.00716825659094422	-0.12352787173727	0.137864384919159	0.989816012314657	0.139364555892066	0.0131001002339002	0.265629011550231	0.0283805087137009	0.132196299301121	-0.00694035422572556	0.271332952827968	0.0649126677643329	rustica.r	tytleri	0.167018673918205	1107	0.714285714285714	0.566037735849057	0.691358024691358	0.473684210526316	0.740740740740741	NA	0.48695652173913	0.616666666666667	0.5	0.6	0.372549019607843	0.345794392523364	chr04	68467415	68467414	+	1	NA	Intergenic	NA	Intergenic	35876	XR_005700979.1	LOC120753125	XR_005700979	NA	NA	NA	NA	NA	lnc_RNA	opensea_Intergenic	chr04_68467414	0.510901722217132	0.0151818923234638	0.650266278109198	0.00731632020058516	0.518069978808077	0.0171016011870117	other
chr01_4491023	0.0359438776030782	-0.0576759486042622	0.129563703810419	0.611758966299082	0.120301386025364	0.020740216349093	0.219862555701634	0.0155991897295621	0.0843575084222853	-0.0172780750803964	0.185993091924967	0.117579740940089	rustica.r	tytleri	0.167016204615977	1108	0.27710843373494	0.346938775510204	0.240963855421687	0.22	0.36	0.396825396825397	0.189189189189189	0.142857142857143	0.166666666666667	0.348837209302326	0.382352941176471	NA	chr01	4491024	4491023	+	1	NA	intron 	XM_040056640.1, intron 1 of 5)	mRNA-intron (XM_040056639.1, intron 1 of 6)	7091	XM_040056640.1	RCSD1	XM_040056640	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr01_4491023	0.171096166412829	0.00684658605731455	0.291397552438193	0.00896044272212362	0.207040044015907	0.00690295152823263	other
chr01A_70196748	-0.00465102763197367	-0.060618095792534	0.0513160405285867	0.976979455403528	-0.0601234572821893	-0.117761551047881	-0.00248536351649751	0.0395817086146384	-0.0554724296502156	-0.11552994836872	0.00458508906828855	0.0745130719235504	rustica.r	tytleri	0.166951362896233	1109	0.808510638297872	0.76	0.855263157894737	0.83	0.859154929577465	0.825	0.837837837837838	0.816666666666667	0.920634920634921	0.866666666666667	0.779661016949153	0.694915254237288	chr01A	70196749	70196748	+	1	NA	Intergenic	NA	Intergenic	214346	XM_040061570.1	ETNK1	XM_040061570	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr01A_70196748	0.862720137957133	0.00314137528871858	0.802596680674943	0.00214775076596228	0.858069110325159	0.00293337085813757	other
chr02_154787417_154787712	0.0472933622716941	-0.00144272054376939	0.0960294450871576	0.0585002105540456	0.0722782825902359	0.0220870718762588	0.122469493304213	0.00370754683310426	0.0249849203185418	-0.0273131239091686	0.0772829645462522	0.473405007680533	rustica.r	tytleri	0.166934731617444	1112	0.91047619047619	0.860629211098732	0.916666666666667	0.855462519936204	0.859960969263295	0.926553672316384	0.821103907241604	0.882697271386431	0.816592674805771	0.736349407019445	0.878520499108734	0.879641577060932	chr02	154787436	154787435	+	1	NA	exon 	XM_040071140.1, exon 11 of 26)	mRNA-exon (XM_040071140.1, exon 11 of 26)	23424	XM_040071140.1	ALS2CL	XM_040071140	NA	NA	NA	NA	NA	mRNA	island_exon 	chr02_154787435	0.788687838017091	0.00305694567198648	0.860966120607328	0.00161406654118069	0.835981200288786	0.00141244862525718	other
chr23_2899282_2901282	-0.00156963065217511	-0.0281817392693827	0.0250424779650325	0.988331359173071	0.0266657711300558	-0.000740903226745599	0.0540724454868571	0.0577150585565579	0.0282354017822309	-0.000321699097730728	0.0567925026621925	0.0530962402085915	rustica.r	tytleri	0.166918504004579	1114	0.11029756859211	0.189704393143471	0.132222656578878	0.16733547738085	0.19423045125753	0.14130469218814	0.19233540153826	0.303235124779578	0.135408572265068	0.0800153639055041	0.116248946522314	0.0738320862336592	chr23	2900254	2900253	+	1	NA	promoter-TSS 	XM_040085974.1)	mRNA-promoter-TSS (XM_040085974.1)	85	XM_040085974.1	LOC120763003	XM_040085974	NA	NA	NA	NA	NA	mRNA	shore_promoter-TSS 	chr23_2900253	0.124918492604769	0.000409540442847112	0.151584263734825	0.000975138861869882	0.123348861952594	0.000595615308208605	other
chr19_6109180_6111180	0.055122514195283	-0.0108870982136161	0.121132126604182	0.115342119768345	0.082432507942324	0.0144520266609726	0.150412989223676	0.0150237089038037	0.027309993747041	-0.0435240460399909	0.0981440335340729	0.611389038435408	rustica.r	tytleri	0.16664252246063	1117	0.421672324122943	0.426734569141187	0.427750606262768	0.424613761400042	0.274913394367875	0.332782773667709	0.378111655200485	0.360972993578063	0.307057328380914	0.491888904904197	0.367936894142583	0.375219281517929	chr19	6111108	6111107	+	1	NA	promoter-TSS 	XM_040082828.1)	mRNA-promoter-TSS (XM_040082828.1)	-958	XM_040082828.1	LOC120761517	XM_040082828	NA	NA	NA	NA	NA	mRNA	shore_promoter-TSS 	chr19_6111107	0.319307106144903	0.00619329441454659	0.401739614087227	0.00241445103286163	0.374429620340186	0.00236143479672285	other
chr17_2000294	-0.0292411904527395	-0.078288908918752	0.0198065280132729	0.316949936299035	-0.0658295106531082	-0.116284359101797	-0.0153746622044197	0.00870926671417238	-0.0365883202003687	-0.0881659108761577	0.0149892704754202	0.202490842213978	rustica.r	tytleri	0.166630323911028	1118	0.17816091954023	0.197604790419162	0.198019801980198	0.211640211640212	0.125874125874126	0.283687943262411	0.25531914893617	0.265895953757225	0.177304964539007	0.156716417910448	0.0437956204379562	0.264367816091954	chr17	2000295	2000294	+	1	NA	promoter-TSS 	XM_040083570.1)	mRNA-promoter-TSS (XM_040083570.1)	-16	XM_040083570.1	GSN	XM_040083570	NA	NA	NA	NA	NA	mRNA	opensea_promoter-TSS 	chr17_2000294	0.244425479410951	0.00133964576051363	0.178595968757843	0.00265873573845229	0.215184288958211	0.00229758591486018	other
chr08_29233379_29234457	-0.0893733151671774	-0.181746980050881	0.00300034971652639	0.0589415164413867	-0.117530054912199	-0.22356468432627	-0.011495425498128	0.0284048975233355	-0.0281567397450214	-0.136532371572665	0.0802188920826219	0.789021836438227	rustica.r	tytleri	0.166610164415486	1119	NA	NA	0.861913402611095	0.81625212162029	NA	0.80199975802791	0.72709621969647	0.807126378184527	0.501659554291133	0.269084855211381	0.664696463380674	0.73261398963944	chr08	29233574	29233573	+	1	NA	exon 	XM_040072448.1, exon 49 of 49)	mRNA-exon (XM_040072448.1, exon 49 of 49)	-38888	XM_040073161.1	ZNF648	XM_040073161	NA	NA	NA	NA	NA	mRNA	island_exon 	chr08_29233573	0.844429212571821	0.000693503809619472	0.726899157659623	0.0181923313093972	0.755055897404644	0.00401077703805393	other
chr18_5708769	0.0601621493660062	-0.0814305188010023	0.201754817533015	0.551494010659526	0.157393095254733	0.0115728521622855	0.303213338347181	0.0323840535786433	0.0972309458887273	-0.0547102687992982	0.249172160576753	0.269303040756732	rustica.r	tytleri	0.166561542120503	1121	0.582278481012658	0.652173913043478	0.489130434782609	0.670588235294118	0.714285714285714	0.431034482758621	0.607476635514019	0.540540540540541	0.785714285714286	0.180851063829787	0.40625	0.514285714285714	chr18	5708770	5708769	+	1	NA	Intergenic	NA	Intergenic	-53398	XM_040081885.1	TOB1	XM_040081885	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr18_5708769	0.473561843927776	0.0134919900299953	0.63095493918251	0.0185213777889746	0.533723993293783	0.0226154304277727	other
chr13_636519	-0.0200797880159329	-0.106795416056438	0.0666358400245727	0.834323722471058	-0.0911525112175562	-0.180244349845746	-0.00206067258936593	0.0441857744321117	-0.0710727232016233	-0.160164561829814	0.0180191154265669	0.136661513878578	rustica.r	tytleri	0.166496553520082	1122	0.305555555555556	0.527131782945736	0.401709401709402	0.352941176470588	0.283950617283951	0.5	0.416666666666667	0.444444444444444	0.375	0.23469387755102	0.479166666666667	0.414893617021277	chr13	636520	636519	+	1	NA	intron 	XM_040078628.1, intron 2 of 2)	mRNA-intron (XM_040078628.1, intron 2 of 2)	37706	XM_040078628.1	KCTD16	XM_040078628	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr13_636519	0.45691504001925	0.003123702915228	0.365762528801694	0.00982859077465828	0.436835252003317	0.00573034228107449	other
